Timestep,Loss
2853,9.173637390136719
2854,9.173637390136719
2855,9.173637390136719
2856,9.173637390136719
2857,6.950859069824219
2858,6.950859069824219
2859,6.950859069824219
2860,6.950859069824219
2861,4.5924482345581055
2862,4.5924482345581055
2863,4.5924482345581055
2864,4.5924482345581055
2865,7.003705978393555
2866,7.003705978393555
2867,7.003705978393555
2868,7.003705978393555
2869,4.224437236785889
2870,4.224437236785889
2871,4.224437236785889
2872,4.224437236785889
2873,5.801085948944092
2874,5.801085948944092
2875,5.801085948944092
2876,5.801085948944092
2877,4.191735744476318
2878,4.191735744476318
2879,4.191735744476318
2880,4.191735744476318
2881,7.4938507080078125
2882,7.4938507080078125
2883,7.4938507080078125
2884,7.4938507080078125
2885,6.036063194274902
2886,6.036063194274902
2887,6.036063194274902
2888,6.036063194274902
2889,7.760219573974609
2890,7.760219573974609
2891,7.760219573974609
2892,7.760219573974609
2893,4.1554059982299805
2894,4.1554059982299805
2895,4.1554059982299805
2896,4.1554059982299805
2897,3.423766613006592
2898,3.423766613006592
2899,3.423766613006592
2900,3.423766613006592
2901,6.252960205078125
2902,6.252960205078125
2903,6.252960205078125
2904,6.252960205078125
2905,10.523126602172852
2906,10.523126602172852
2907,10.523126602172852
2908,10.523126602172852
2909,8.713751792907715
2910,8.713751792907715
2911,8.713751792907715
2912,8.713751792907715
2913,7.107125282287598
2914,7.107125282287598
2915,7.107125282287598
2916,7.107125282287598
2917,2.805875301361084
2918,2.805875301361084
2919,2.805875301361084
2920,2.805875301361084
2921,9.444674491882324
2922,9.444674491882324
2923,9.444674491882324
2924,9.444674491882324
2925,4.93202543258667
2926,4.93202543258667
2927,4.93202543258667
2928,4.93202543258667
2929,10.806607246398926
2930,10.806607246398926
2931,10.806607246398926
2932,10.806607246398926
2933,6.428981781005859
2934,6.428981781005859
2935,6.428981781005859
2936,6.428981781005859
2937,6.245164394378662
2938,6.245164394378662
2939,6.245164394378662
2940,6.245164394378662
2941,9.516581535339355
2942,9.516581535339355
2943,9.516581535339355
2944,9.516581535339355
2945,4.6023993492126465
2946,4.6023993492126465
2947,4.6023993492126465
2948,4.6023993492126465
2949,7.581892490386963
2950,7.581892490386963
2951,7.581892490386963
2952,7.581892490386963
2953,6.632007598876953
2954,6.632007598876953
2955,6.632007598876953
2956,0.0
2957,7.746230125427246
2958,7.746230125427246
2959,0.0
2960,0.0
2961,5.294863224029541
2962,5.294863224029541
2963,5.294863224029541
2964,5.294863224029541
2965,10.820756912231445
2966,10.820756912231445
2967,10.820756912231445
2968,10.820756912231445
2969,4.93245267868042
2970,4.93245267868042
2971,4.93245267868042
2972,4.93245267868042
2973,5.936344623565674
2974,5.936344623565674
2975,5.936344623565674
2976,5.936344623565674
2977,5.25445556640625
2978,5.25445556640625
2979,5.25445556640625
2980,5.25445556640625
2981,8.082174301147461
2982,8.082174301147461
2983,8.082174301147461
2984,8.082174301147461
2985,6.965455055236816
2986,6.965455055236816
2987,6.965455055236816
2988,6.965455055236816
2989,7.289267063140869
2990,7.289267063140869
2991,7.289267063140869
2992,7.289267063140869
2993,6.43058967590332
2994,6.43058967590332
2995,6.43058967590332
2996,0.0
2997,9.917548179626465
2998,9.917548179626465
2999,9.917548179626465
3000,9.917548179626465
3001,8.575810432434082
3002,8.575810432434082
3003,8.575810432434082
3004,8.575810432434082
3005,8.890298843383789
3006,8.890298843383789
3007,8.890298843383789
3008,8.890298843383789
3009,4.797737121582031
3010,4.797737121582031
3011,4.797737121582031
3012,4.797737121582031
3013,13.157508850097656
3014,0.0
3015,0.0
3016,0.0
3017,7.865702152252197
3018,7.865702152252197
3019,7.865702152252197
3020,7.865702152252197
3021,8.025259971618652
3022,8.025259971618652
3023,0.0
3024,0.0
3025,7.701245307922363
3026,7.701245307922363
3027,7.701245307922363
3028,7.701245307922363
3029,8.454645156860352
3030,8.454645156860352
3031,8.454645156860352
3032,8.454645156860352
3033,4.2168073654174805
3034,4.2168073654174805
3035,4.2168073654174805
3036,4.2168073654174805
3037,7.3205366134643555
3038,7.3205366134643555
3039,7.3205366134643555
3040,7.3205366134643555
3041,5.602998733520508
3042,5.602998733520508
3043,5.602998733520508
3044,5.602998733520508
3045,7.819304466247559
3046,7.819304466247559
3047,7.819304466247559
3048,0.0
3049,5.4357709884643555
3050,5.4357709884643555
3051,5.4357709884643555
3052,5.4357709884643555
3053,3.2549972534179688
3054,0.0
3055,0.0
3056,0.0
3057,6.021351337432861
3058,6.021351337432861
3059,6.021351337432861
3060,6.021351337432861
3061,7.783937454223633
3062,7.783937454223633
3063,7.783937454223633
3064,7.783937454223633
3065,7.877718925476074
3066,7.877718925476074
3067,7.877718925476074
3068,7.877718925476074
3069,7.528604507446289
3070,7.528604507446289
3071,7.528604507446289
3072,7.528604507446289
3073,5.4439697265625
3074,5.4439697265625
3075,5.4439697265625
3076,0.0
3077,5.64461088180542
3078,5.64461088180542
3079,5.64461088180542
3080,5.64461088180542
3081,5.422405242919922
3082,5.422405242919922
3083,5.422405242919922
3084,5.422405242919922
3085,8.001194953918457
3086,8.001194953918457
3087,8.001194953918457
3088,8.001194953918457
3089,4.30570650100708
3090,4.30570650100708
3091,4.30570650100708
3092,4.30570650100708
3093,5.56158447265625
3094,5.56158447265625
3095,5.56158447265625
3096,5.56158447265625
3097,4.9716901779174805
3098,4.9716901779174805
3099,4.9716901779174805
3100,4.9716901779174805
3101,2.929351806640625
3102,2.929351806640625
3103,2.929351806640625
3104,2.929351806640625
3105,5.977441787719727
3106,5.977441787719727
3107,5.977441787719727
3108,5.977441787719727
3109,7.685089111328125
3110,7.685089111328125
3111,7.685089111328125
3112,7.685089111328125
3113,2.109945774078369
3114,2.109945774078369
3115,2.109945774078369
3116,2.109945774078369
3117,3.8984577655792236
3118,3.8984577655792236
3119,3.8984577655792236
3120,3.8984577655792236
3121,4.143886089324951
3122,4.143886089324951
3123,4.143886089324951
3124,4.143886089324951
3125,4.395260810852051
3126,4.395260810852051
3127,4.395260810852051
3128,4.395260810852051
3129,5.327539920806885
3130,5.327539920806885
3131,5.327539920806885
3132,5.327539920806885
3133,5.84373664855957
3134,5.84373664855957
3135,5.84373664855957
3136,5.84373664855957
3137,3.7495431900024414
3138,3.7495431900024414
3139,3.7495431900024414
3140,3.7495431900024414
3141,4.9280900955200195
3142,4.9280900955200195
3143,4.9280900955200195
3144,4.9280900955200195
3145,8.928205490112305
3146,8.928205490112305
3147,8.928205490112305
3148,8.928205490112305
3149,4.751816272735596
3150,0.0
3151,0.0
3152,0.0
3153,5.382417678833008
3154,5.382417678833008
3155,5.382417678833008
3156,5.382417678833008
3157,2.6044936180114746
3158,2.6044936180114746
3159,2.6044936180114746
3160,2.6044936180114746
3161,4.440413951873779
3162,4.440413951873779
3163,4.440413951873779
3164,4.440413951873779
3165,6.779988765716553
3166,6.779988765716553
3167,6.779988765716553
3168,6.779988765716553
3169,4.346592426300049
3170,4.346592426300049
3171,0.0
3172,0.0
3173,7.447294235229492
3174,7.447294235229492
3175,7.447294235229492
3176,7.447294235229492
3177,6.373457431793213
3178,6.373457431793213
3179,0.0
3180,0.0
3181,8.2090482711792
3182,0.0
3183,0.0
3184,0.0
3185,9.950687408447266
3186,9.950687408447266
3187,9.950687408447266
3188,9.950687408447266
3189,7.496457099914551
3190,7.496457099914551
3191,7.496457099914551
3192,7.496457099914551
3193,6.783463001251221
3194,6.783463001251221
3195,6.783463001251221
3196,6.783463001251221
3197,2.8924567699432373
3198,2.8924567699432373
3199,2.8924567699432373
3200,2.8924567699432373
3201,8.28927993774414
3202,8.28927993774414
3203,8.28927993774414
3204,8.28927993774414
3205,7.854632377624512
3206,0.0
3207,0.0
3208,0.0
3209,3.1037352085113525
3210,3.1037352085113525
3211,3.1037352085113525
3212,3.1037352085113525
3213,4.758633136749268
3214,4.758633136749268
3215,4.758633136749268
3216,4.758633136749268
3217,8.789835929870605
3218,8.789835929870605
3219,8.789835929870605
3220,8.789835929870605
3221,4.271679401397705
3222,4.271679401397705
3223,4.271679401397705
3224,4.271679401397705
3225,3.009789228439331
3226,3.009789228439331
3227,3.009789228439331
3228,3.009789228439331
3229,3.916346311569214
3230,3.916346311569214
3231,3.916346311569214
3232,3.916346311569214
3233,8.298210144042969
3234,8.298210144042969
3235,8.298210144042969
3236,8.298210144042969
3237,4.281148433685303
3238,4.281148433685303
3239,4.281148433685303
3240,4.281148433685303
3241,8.46180248260498
3242,8.46180248260498
3243,8.46180248260498
3244,8.46180248260498
3245,5.356760501861572
3246,5.356760501861572
3247,0.0
3248,0.0
3249,4.772469997406006
3250,4.772469997406006
3251,4.772469997406006
3252,4.772469997406006
3253,5.259089469909668
3254,5.259089469909668
3255,5.259089469909668
3256,5.259089469909668
3257,6.780806064605713
3258,6.780806064605713
3259,6.780806064605713
3260,6.780806064605713
3261,3.1889781951904297
3262,3.1889781951904297
3263,3.1889781951904297
3264,3.1889781951904297
3265,3.4074349403381348
3266,3.4074349403381348
3267,3.4074349403381348
3268,3.4074349403381348
3269,5.805795669555664
3270,5.805795669555664
3271,5.805795669555664
3272,5.805795669555664
3273,5.3708415031433105
3274,5.3708415031433105
3275,5.3708415031433105
3276,5.3708415031433105
3277,4.268441200256348
3278,4.268441200256348
3279,4.268441200256348
3280,4.268441200256348
3281,5.864198207855225
3282,5.864198207855225
3283,5.864198207855225
3284,5.864198207855225
3285,3.7137155532836914
3286,3.7137155532836914
3287,3.7137155532836914
3288,0.0
3289,9.362533569335938
3290,9.362533569335938
3291,9.362533569335938
3292,9.362533569335938
3293,5.513113498687744
3294,5.513113498687744
3295,5.513113498687744
3296,5.513113498687744
3297,7.304665565490723
3298,7.304665565490723
3299,7.304665565490723
3300,7.304665565490723
3301,2.0234856605529785
3302,2.0234856605529785
3303,2.0234856605529785
3304,2.0234856605529785
3305,5.71124267578125
3306,5.71124267578125
3307,5.71124267578125
3308,5.71124267578125
3309,6.779791355133057
3310,6.779791355133057
3311,6.779791355133057
3312,6.779791355133057
3313,4.8206892013549805
3314,4.8206892013549805
3315,4.8206892013549805
3316,4.8206892013549805
3317,5.731687545776367
3318,5.731687545776367
3319,5.731687545776367
3320,5.731687545776367
3321,4.892817497253418
3322,4.892817497253418
3323,4.892817497253418
3324,4.892817497253418
3325,8.827527046203613
3326,8.827527046203613
3327,8.827527046203613
3328,8.827527046203613
3329,3.2120025157928467
3330,3.2120025157928467
3331,3.2120025157928467
3332,3.2120025157928467
3333,7.733087539672852
3334,7.733087539672852
3335,7.733087539672852
3336,7.733087539672852
3337,4.1948957443237305
3338,4.1948957443237305
3339,4.1948957443237305
3340,4.1948957443237305
3341,6.026763439178467
3342,6.026763439178467
3343,0.0
3344,0.0
3345,5.206213474273682
3346,5.206213474273682
3347,5.206213474273682
3348,5.206213474273682
3349,4.376836776733398
3350,4.376836776733398
3351,0.0
3352,0.0
3353,4.406970024108887
3354,4.406970024108887
3355,4.406970024108887
3356,4.406970024108887
3357,9.399419784545898
3358,9.399419784545898
3359,9.399419784545898
3360,9.399419784545898
3361,5.87606143951416
3362,5.87606143951416
3363,5.87606143951416
3364,5.87606143951416
3365,2.9294750690460205
3366,2.9294750690460205
3367,2.9294750690460205
3368,2.9294750690460205
3369,6.113754749298096
3370,6.113754749298096
3371,0.0
3372,0.0
3373,5.803071022033691
3374,5.803071022033691
3375,5.803071022033691
3376,5.803071022033691
3377,4.11917781829834
3378,4.11917781829834
3379,4.11917781829834
3380,4.11917781829834
3381,4.871346473693848
3382,4.871346473693848
3383,4.871346473693848
3384,4.871346473693848
3385,4.741119384765625
3386,4.741119384765625
3387,4.741119384765625
3388,4.741119384765625
3389,4.076443195343018
3390,4.076443195343018
3391,4.076443195343018
3392,4.076443195343018
3393,3.5307295322418213
3394,3.5307295322418213
3395,3.5307295322418213
3396,3.5307295322418213
3397,7.134937286376953
3398,7.134937286376953
3399,7.134937286376953
3400,7.134937286376953
3401,10.19009780883789
3402,10.19009780883789
3403,10.19009780883789
3404,10.19009780883789
3405,5.842015743255615
3406,5.842015743255615
3407,5.842015743255615
3408,5.842015743255615
3409,4.618143081665039
3410,4.618143081665039
3411,0.0
3412,0.0
3413,5.050557613372803
3414,0.0
3415,0.0
3416,0.0
3417,5.1732869148254395
3418,5.1732869148254395
3419,5.1732869148254395
3420,0.0
3421,3.8333969116210938
3422,3.8333969116210938
3423,0.0
3424,0.0
3425,6.7229437828063965
3426,6.7229437828063965
3427,6.7229437828063965
3428,6.7229437828063965
3429,5.840327739715576
3430,5.840327739715576
3431,5.840327739715576
3432,5.840327739715576
3433,5.5371551513671875
3434,5.5371551513671875
3435,5.5371551513671875
3436,5.5371551513671875
3437,5.851770401000977
3438,0.0
3439,0.0
3440,0.0
3441,6.010137557983398
3442,6.010137557983398
3443,6.010137557983398
3444,0.0
3445,7.7075324058532715
3446,7.7075324058532715
3447,7.7075324058532715
3448,7.7075324058532715
3449,3.930171489715576
3450,3.930171489715576
3451,3.930171489715576
3452,3.930171489715576
3453,5.714277267456055
3454,5.714277267456055
3455,5.714277267456055
3456,5.714277267456055
3457,6.226041316986084
3458,6.226041316986084
3459,6.226041316986084
3460,6.226041316986084
3461,4.718538284301758
3462,4.718538284301758
3463,4.718538284301758
3464,4.718538284301758
3465,9.00737190246582
3466,9.00737190246582
3467,9.00737190246582
3468,9.00737190246582
3469,5.351362228393555
3470,5.351362228393555
3471,5.351362228393555
3472,5.351362228393555
3473,3.8320300579071045
3474,3.8320300579071045
3475,3.8320300579071045
3476,3.8320300579071045
3477,5.702841281890869
3478,5.702841281890869
3479,5.702841281890869
3480,5.702841281890869
3481,3.6106603145599365
3482,3.6106603145599365
3483,3.6106603145599365
3484,3.6106603145599365
3485,2.9651060104370117
3486,2.9651060104370117
3487,2.9651060104370117
3488,2.9651060104370117
3489,4.3390021324157715
3490,4.3390021324157715
3491,4.3390021324157715
3492,4.3390021324157715
3493,3.4228036403656006
3494,3.4228036403656006
3495,3.4228036403656006
3496,3.4228036403656006
3497,3.5787746906280518
3498,3.5787746906280518
3499,3.5787746906280518
3500,3.5787746906280518
3501,4.073835372924805
3502,4.073835372924805
3503,4.073835372924805
3504,4.073835372924805
3505,5.963027000427246
3506,5.963027000427246
3507,5.963027000427246
3508,5.963027000427246
3509,4.51053524017334
3510,4.51053524017334
3511,4.51053524017334
3512,4.51053524017334
3513,5.270783424377441
3514,5.270783424377441
3515,5.270783424377441
3516,0.0
3517,5.063511848449707
3518,5.063511848449707
3519,5.063511848449707
3520,5.063511848449707
3521,5.5198211669921875
3522,5.5198211669921875
3523,5.5198211669921875
3524,5.5198211669921875
3525,4.168420314788818
3526,4.168420314788818
3527,0.0
3528,0.0
3529,2.4894070625305176
3530,2.4894070625305176
3531,2.4894070625305176
3532,0.0
3533,4.771854400634766
3534,4.771854400634766
3535,4.771854400634766
3536,4.771854400634766
3537,8.823593139648438
3538,0.0
3539,0.0
3540,0.0
3541,8.523188591003418
3542,8.523188591003418
3543,8.523188591003418
3544,8.523188591003418
3545,4.443868160247803
3546,4.443868160247803
3547,4.443868160247803
3548,4.443868160247803
3549,2.341881275177002
3550,2.341881275177002
3551,2.341881275177002
3552,2.341881275177002
3553,2.7698535919189453
3554,2.7698535919189453
3555,2.7698535919189453
3556,2.7698535919189453
3557,4.1070237159729
3558,0.0
3559,0.0
3560,0.0
3561,3.4437406063079834
3562,3.4437406063079834
3563,3.4437406063079834
3564,0.0
3565,10.033636093139648
3566,10.033636093139648
3567,10.033636093139648
3568,10.033636093139648
3569,3.84745454788208
3570,3.84745454788208
3571,3.84745454788208
3572,3.84745454788208
3573,3.3381075859069824
3574,3.3381075859069824
3575,3.3381075859069824
3576,3.3381075859069824
3577,2.471029281616211
3578,2.471029281616211
3579,2.471029281616211
3580,2.471029281616211
3581,4.794229984283447
3582,4.794229984283447
3583,4.794229984283447
3584,4.794229984283447
3585,5.986862659454346
3586,5.986862659454346
3587,5.986862659454346
3588,5.986862659454346
3589,7.51023006439209
3590,7.51023006439209
3591,7.51023006439209
3592,0.0
3593,4.409214496612549
3594,4.409214496612549
3595,4.409214496612549
3596,0.0
3597,4.354997158050537
3598,4.354997158050537
3599,0.0
3600,0.0
3601,3.775561571121216
3602,3.775561571121216
3603,0.0
3604,0.0
3605,3.5068469047546387
3606,3.5068469047546387
3607,0.0
3608,0.0
3609,6.023784160614014
3610,6.023784160614014
3611,0.0
3612,0.0
3613,6.272195339202881
3614,6.272195339202881
3615,0.0
3616,0.0
3617,5.415497779846191
3618,0.0
3619,0.0
3620,0.0
3621,5.315261363983154
3622,5.315261363983154
3623,5.315261363983154
3624,0.0
3625,5.7332305908203125
3626,5.7332305908203125
3627,0.0
3628,0.0
3629,6.839832305908203
3630,0.0
3631,0.0
3632,0.0
3633,5.237733840942383
3634,5.237733840942383
3635,5.237733840942383
3636,0.0
3637,8.16195297241211
3638,8.16195297241211
3639,8.16195297241211
3640,0.0
3641,5.050612449645996
3642,5.050612449645996
3643,5.050612449645996
3644,5.050612449645996
3645,4.270846366882324
3646,4.270846366882324
3647,4.270846366882324
3648,4.270846366882324
3649,5.890679359436035
3650,5.890679359436035
3651,5.890679359436035
3652,5.890679359436035
3653,3.7689170837402344
3654,3.7689170837402344
3655,3.7689170837402344
3656,3.7689170837402344
3657,2.3249154090881348
3658,2.3249154090881348
3659,0.0
3660,0.0
3661,5.696859359741211
3662,5.696859359741211
3663,5.696859359741211
3664,5.696859359741211
3665,7.444500923156738
3666,7.444500923156738
3667,7.444500923156738
3668,7.444500923156738
3669,5.375687599182129
3670,0.0
3671,0.0
3672,0.0
3673,4.895978927612305
3674,4.895978927612305
3675,0.0
3676,0.0
3677,7.936562538146973
3678,7.936562538146973
3679,7.936562538146973
3680,7.936562538146973
3681,3.963088035583496
3682,3.963088035583496
3683,3.963088035583496
3684,3.963088035583496
3685,8.261140823364258
3686,8.261140823364258
3687,8.261140823364258
3688,8.261140823364258
3689,5.209778785705566
3690,5.209778785705566
3691,0.0
3692,0.0
3693,2.3052732944488525
3694,2.3052732944488525
3695,2.3052732944488525
3696,2.3052732944488525
3697,6.319200038909912
3698,6.319200038909912
3699,6.319200038909912
3700,6.319200038909912
3701,5.401978492736816
3702,0.0
3703,0.0
3704,0.0
3705,4.823881149291992
3706,4.823881149291992
3707,4.823881149291992
3708,4.823881149291992
3709,8.916289329528809
3710,0.0
3711,0.0
3712,0.0
3713,5.384541988372803
3714,5.384541988372803
3715,5.384541988372803
3716,5.384541988372803
3717,6.9813666343688965
3718,6.9813666343688965
3719,6.9813666343688965
3720,6.9813666343688965
3721,5.8852434158325195
3722,5.8852434158325195
3723,5.8852434158325195
3724,5.8852434158325195
3725,5.707507610321045
3726,5.707507610321045
3727,5.707507610321045
3728,5.707507610321045
3729,8.428155899047852
3730,8.428155899047852
3731,8.428155899047852
3732,8.428155899047852
3733,5.251694679260254
3734,5.251694679260254
3735,5.251694679260254
3736,5.251694679260254
3737,6.021492004394531
3738,6.021492004394531
3739,6.021492004394531
3740,6.021492004394531
3741,3.3844480514526367
3742,3.3844480514526367
3743,3.3844480514526367
3744,3.3844480514526367
3745,8.592153549194336
3746,8.592153549194336
3747,8.592153549194336
3748,8.592153549194336
3749,6.186124324798584
3750,6.186124324798584
3751,6.186124324798584
3752,6.186124324798584
3753,5.742987155914307
3754,5.742987155914307
3755,5.742987155914307
3756,5.742987155914307
3757,8.072346687316895
3758,0.0
3759,0.0
3760,0.0
3761,6.858801364898682
3762,6.858801364898682
3763,6.858801364898682
3764,6.858801364898682
3765,4.097979545593262
3766,4.097979545593262
3767,4.097979545593262
3768,4.097979545593262
3769,3.77497935295105
3770,3.77497935295105
3771,3.77497935295105
3772,3.77497935295105
3773,7.3868489265441895
3774,7.3868489265441895
3775,7.3868489265441895
3776,7.3868489265441895
3777,3.3207898139953613
3778,3.3207898139953613
3779,3.3207898139953613
3780,3.3207898139953613
3781,5.599822998046875
3782,5.599822998046875
3783,5.599822998046875
3784,5.599822998046875
3785,6.275161266326904
3786,6.275161266326904
3787,6.275161266326904
3788,6.275161266326904
3789,8.260570526123047
3790,8.260570526123047
3791,8.260570526123047
3792,8.260570526123047
3793,3.8266701698303223
3794,3.8266701698303223
3795,3.8266701698303223
3796,3.8266701698303223
3797,5.529628276824951
3798,5.529628276824951
3799,5.529628276824951
3800,5.529628276824951
3801,5.5026164054870605
3802,5.5026164054870605
3803,5.5026164054870605
3804,5.5026164054870605
3805,6.430692672729492
3806,6.430692672729492
3807,6.430692672729492
3808,6.430692672729492
3809,6.7638630867004395
3810,6.7638630867004395
3811,6.7638630867004395
3812,6.7638630867004395
3813,6.09798002243042
3814,6.09798002243042
3815,6.09798002243042
3816,6.09798002243042
3817,5.5773186683654785
3818,5.5773186683654785
3819,5.5773186683654785
3820,5.5773186683654785
3821,3.684502601623535
3822,3.684502601623535
3823,3.684502601623535
3824,3.684502601623535
3825,7.816516876220703
3826,7.816516876220703
3827,7.816516876220703
3828,7.816516876220703
3829,4.896190643310547
3830,4.896190643310547
3831,4.896190643310547
3832,0.0
3833,6.562580108642578
3834,6.562580108642578
3835,6.562580108642578
3836,6.562580108642578
3837,6.277190208435059
3838,6.277190208435059
3839,6.277190208435059
3840,6.277190208435059
3841,5.770734786987305
3842,5.770734786987305
3843,5.770734786987305
3844,5.770734786987305
3845,6.150619029998779
3846,6.150619029998779
3847,6.150619029998779
3848,6.150619029998779
3849,3.5726799964904785
3850,3.5726799964904785
3851,3.5726799964904785
3852,3.5726799964904785
3853,5.728402137756348
3854,5.728402137756348
3855,5.728402137756348
3856,5.728402137756348
3857,6.149404525756836
3858,6.149404525756836
3859,6.149404525756836
3860,6.149404525756836
3861,2.1676509380340576
3862,2.1676509380340576
3863,2.1676509380340576
3864,2.1676509380340576
3865,5.009779453277588
3866,5.009779453277588
3867,5.009779453277588
3868,5.009779453277588
3869,3.734713077545166
3870,3.734713077545166
3871,3.734713077545166
3872,3.734713077545166
3873,6.28607177734375
3874,6.28607177734375
3875,6.28607177734375
3876,6.28607177734375
3877,6.760105609893799
3878,6.760105609893799
3879,6.760105609893799
3880,6.760105609893799
3881,8.569597244262695
3882,8.569597244262695
3883,8.569597244262695
3884,8.569597244262695
3885,5.639180660247803
3886,5.639180660247803
3887,5.639180660247803
3888,5.639180660247803
3889,5.945107460021973
3890,5.945107460021973
3891,5.945107460021973
3892,0.0
3893,5.547574996948242
3894,5.547574996948242
3895,5.547574996948242
3896,5.547574996948242
3897,3.977764844894409
3898,3.977764844894409
3899,3.977764844894409
3900,3.977764844894409
3901,4.03956413269043
3902,4.03956413269043
3903,4.03956413269043
3904,0.0
3905,6.259365081787109
3906,6.259365081787109
3907,6.259365081787109
3908,6.259365081787109
3909,6.916764259338379
3910,6.916764259338379
3911,6.916764259338379
3912,6.916764259338379
3913,3.1890907287597656
3914,0.0
3915,0.0
3916,0.0
3917,4.6543869972229
3918,4.6543869972229
3919,4.6543869972229
3920,4.6543869972229
3921,6.773344993591309
3922,6.773344993591309
3923,6.773344993591309
3924,6.773344993591309
3925,5.183955669403076
3926,5.183955669403076
3927,5.183955669403076
3928,5.183955669403076
3929,3.8975789546966553
3930,3.8975789546966553
3931,3.8975789546966553
3932,0.0
3933,6.859360218048096
3934,6.859360218048096
3935,6.859360218048096
3936,6.859360218048096
3937,4.513331413269043
3938,4.513331413269043
3939,4.513331413269043
3940,4.513331413269043
3941,6.724591255187988
3942,6.724591255187988
3943,6.724591255187988
3944,6.724591255187988
3945,5.408331871032715
3946,5.408331871032715
3947,5.408331871032715
3948,5.408331871032715
3949,5.942203521728516
3950,5.942203521728516
3951,5.942203521728516
3952,5.942203521728516
3953,7.090402603149414
3954,7.090402603149414
3955,7.090402603149414
3956,7.090402603149414
3957,9.532086372375488
3958,9.532086372375488
3959,9.532086372375488
3960,9.532086372375488
3961,3.7033162117004395
3962,3.7033162117004395
3963,3.7033162117004395
3964,3.7033162117004395
3965,9.104120254516602
3966,0.0
3967,0.0
3968,0.0
3969,6.664517879486084
3970,6.664517879486084
3971,6.664517879486084
3972,6.664517879486084
3973,4.96726131439209
3974,4.96726131439209
3975,4.96726131439209
3976,4.96726131439209
3977,5.605069637298584
3978,5.605069637298584
3979,5.605069637298584
3980,5.605069637298584
3981,6.207763671875
3982,6.207763671875
3983,6.207763671875
3984,6.207763671875
3985,3.7481627464294434
3986,3.7481627464294434
3987,3.7481627464294434
3988,3.7481627464294434
3989,6.806952476501465
3990,6.806952476501465
3991,6.806952476501465
3992,6.806952476501465
3993,5.214897155761719
3994,5.214897155761719
3995,5.214897155761719
3996,5.214897155761719
3997,4.7826642990112305
3998,4.7826642990112305
3999,4.7826642990112305
4000,4.7826642990112305
4001,9.008056640625
4002,9.008056640625
4003,9.008056640625
4004,9.008056640625
4005,5.137935161590576
4006,5.137935161590576
4007,5.137935161590576
4008,5.137935161590576
4009,1.9781848192214966
4010,1.9781848192214966
4011,1.9781848192214966
4012,1.9781848192214966
4013,6.941361427307129
4014,0.0
4015,0.0
4016,0.0
4017,5.4524946212768555
4018,5.4524946212768555
4019,5.4524946212768555
4020,5.4524946212768555
4021,3.813988208770752
4022,3.813988208770752
4023,3.813988208770752
4024,3.813988208770752
4025,7.078476905822754
4026,7.078476905822754
4027,7.078476905822754
4028,7.078476905822754
4029,3.54956316947937
4030,3.54956316947937
4031,3.54956316947937
4032,3.54956316947937
4033,7.1588239669799805
4034,7.1588239669799805
4035,7.1588239669799805
4036,7.1588239669799805
4037,5.230052471160889
4038,5.230052471160889
4039,5.230052471160889
4040,5.230052471160889
4041,3.4710657596588135
4042,3.4710657596588135
4043,3.4710657596588135
4044,3.4710657596588135
4045,3.791008472442627
4046,3.791008472442627
4047,3.791008472442627
4048,3.791008472442627
4049,3.76131010055542
4050,3.76131010055542
4051,3.76131010055542
4052,3.76131010055542
4053,2.581500291824341
4054,2.581500291824341
4055,2.581500291824341
4056,2.581500291824341
4057,5.439819812774658
4058,5.439819812774658
4059,5.439819812774658
4060,5.439819812774658
4061,5.933285713195801
4062,5.933285713195801
4063,5.933285713195801
4064,0.0
4065,3.997746229171753
4066,3.997746229171753
4067,3.997746229171753
4068,3.997746229171753
4069,4.953786849975586
4070,4.953786849975586
4071,4.953786849975586
4072,4.953786849975586
4073,6.016082286834717
4074,6.016082286834717
4075,6.016082286834717
4076,6.016082286834717
4077,3.6310338973999023
4078,3.6310338973999023
4079,3.6310338973999023
4080,3.6310338973999023
4081,2.59397029876709
4082,2.59397029876709
4083,2.59397029876709
4084,0.0
4085,5.217528343200684
4086,5.217528343200684
4087,0.0
4088,0.0
4089,3.693135976791382
4090,3.693135976791382
4091,0.0
4092,0.0
4093,4.032400131225586
4094,0.0
4095,0.0
4096,0.0
4097,4.304628372192383
4098,4.304628372192383
4099,4.304628372192383
4100,0.0
4101,6.556624412536621
4102,6.556624412536621
4103,0.0
4104,0.0
4105,4.334446907043457
4106,0.0
4107,0.0
4108,0.0
4109,4.028498649597168
4110,4.028498649597168
4111,4.028498649597168
4112,0.0
4113,4.207803249359131
4114,4.207803249359131
4115,0.0
4116,0.0
4117,5.347268104553223
4118,0.0
4119,0.0
4120,0.0
4121,5.588252067565918
4122,5.588252067565918
4123,5.588252067565918
4124,0.0
4125,4.22007417678833
4126,4.22007417678833
4127,0.0
4128,0.0
4129,4.219882011413574
4130,0.0
4131,0.0
4132,0.0
4133,4.969361782073975
4134,4.969361782073975
4135,4.969361782073975
4136,0.0
4137,4.428699970245361
4138,4.428699970245361
4139,0.0
4140,0.0
4141,5.4092793464660645
4142,0.0
4143,0.0
4144,0.0
4145,4.9176836013793945
4146,4.9176836013793945
4147,0.0
4148,0.0
4149,8.170049667358398
4150,8.170049667358398
4151,8.170049667358398
4152,8.170049667358398
4153,6.824415683746338
4154,6.824415683746338
4155,6.824415683746338
